testName,thisNode,thisID,thatID,timeDelta,message
complete,node3,0,2,42.761002,message received 7
complete,node4,5,1,44.462002,message sent 5
complete,node4,5,1,44.466000,message sent 6
complete,node3,0,2,42.766998,message received 8
complete,node3,0,2,42.773998,message received 9
complete,node4,5,1,44.471001,message sent 7
complete,node4,5,1,44.474998,message sent 8
complete,node4,5,1,44.479000,message sent 9
complete,node3,0,2,42.779999,message received 10
complete,node3,0,2,42.785999,message received 11
complete,node4,5,1,44.483002,message sent 10
complete,node4,5,1,44.487000,message sent 11
complete,node4,5,2,44.492001,message sent 0
complete,node3,0,3,42.791000,message received 0
complete,node4,5,2,44.495998,message sent 1
complete,node4,5,2,44.500000,message sent 2
complete,node3,0,3,42.797001,message received 1
complete,node3,0,3,42.801998,message received 2
complete,node4,5,2,44.505001,message sent 3
complete,node4,5,2,44.508999,message sent 4
complete,node4,5,2,44.513000,message sent 5
complete,node3,0,3,42.807999,message received 3
complete,node3,0,3,42.813000,message received 4
complete,node4,5,2,44.516998,message sent 6
complete,node4,5,2,44.521000,message sent 7
complete,node3,0,3,42.819000,message received 5
complete,node4,5,2,44.526001,message sent 8
complete,node4,5,2,44.529999,message sent 9
complete,node3,0,3,42.824001,message received 6
complete,node3,0,3,42.830002,message received 7
complete,node4,5,2,44.534000,message sent 10
complete,node4,5,2,44.537998,message sent 11
complete,node4,5,3,44.542999,message sent 0
complete,node3,0,3,42.834999,message received 8
complete,node3,0,3,42.840000,message received 9
complete,node4,3,5,44.543999,message received 0
complete,node4,3,5,44.549000,message received 1
complete,node4,3,5,44.551998,message received 2
complete,node3,0,3,42.846001,message received 10
complete,node4,3,5,44.556000,message received 3
complete,node4,3,5,44.561001,message received 4
complete,node4,3,5,44.563999,message received 5
complete,node3,0,3,42.851002,message received 11
complete,node4,3,5,44.568001,message received 6
complete,node4,3,5,44.573002,message received 7
complete,node3,1,0,42.308998,message received 5
complete,node3,1,0,42.313999,message received 6
complete,node3,1,0,42.320000,message received 7
complete,node3,1,0,42.326000,message received 8
complete,node3,1,0,42.331001,message received 9
complete,node3,1,0,42.337002,message received 10
complete,node3,1,0,42.342999,message received 11
complete,node3,1,0,42.346001,message sent 0
complete,node3,1,0,42.348999,message sent 1
complete,node3,1,0,42.351002,message sent 2
complete,node3,1,0,42.353001,message sent 3
complete,node3,1,0,42.355999,message sent 4
complete,node3,1,0,42.359001,message sent 5
complete,node3,1,0,42.361000,message sent 6
complete,node3,1,0,42.363998,message sent 7
complete,node3,1,0,42.366001,message sent 8
complete,node3,1,0,42.368000,message sent 9
complete,node3,1,0,42.370998,message sent 10
complete,node3,1,0,42.373001,message sent 11
complete,node3,1,1,42.375999,message sent 0
complete,node3,1,1,42.377998,message sent 1
complete,node3,1,1,42.381001,message sent 2
complete,node3,1,1,42.38complete,node4,3,5,44.577000,message received 8
complete,node4,3,5,44.582001,message received 9
complete,node4,3,5,44.585999,message received 10
2999,message sent 3
complete,node3,1,1,42.384998,message sent 4
complete,node3,1,1,42.388000,message sent 5
complete,node3,1,1,42.389999,message sent 6
complete,node3,1,1,42.391998,message sent 7
complete,node3,1,1,42.395000,message sent 8
complete,node3,1,1,42.396999,message sent 9
complete,node3,1,1,42.400002,message sent 10
complete,node3,1,1,42.402000,message sent 11
complete,node3,1,2,42.404999,message sent 0
complete,node3,1,2,42.408001,message sent 1
complete,node3,1,2,42.410000,message sent 2
complete,node3,1,2,42.412998,message sent 3
complete,node3,1,2,42.415001,message sent 4
complete,node3,1,2,42.417999,message sent 5
complete,node3,1,2,42.419998,message sent 6
complete,node3,1,2,42.423000,message sent 7
complete,node3,1,2,42.424999,message sent 8
complete,node3,1,2,42.426998,message sent 9
complete,node3,1,2,42.430000,message sent 10
complete,node3,1,2,42.432999,message sent 11
complete,node3,1,3,42.436001,message sent 0
complete,node3,1,3,42.438000,message sent 1
complete,node3,1,3,42.441002,mescomplete,node4,3,5,44.590000,message received 11
sage sent 2
complete,node3,1,3,42.443001,message sent 3
complete,node3,1,3,42.445999,message sent 4
complete,node3,1,3,42.449001,message sent 5
complete,node3,1,3,42.451000,message sent 6
complete,node3,1,3,42.453999,message sent 7
complete,node3,1,3,42.456001,message sent 8
complete,node3,1,3,42.459000,message sent 9
complete,node3,1,3,42.462002,message sent 10
complete,node3,1,3,42.465000,message sent 11
complete,node3,1,4,42.466999,message sent 0
complete,node3,1,4,42.470001,message sent 1
complete,node3,1,4,42.472000,message sent 2
complete,node3,1,4,42.474998,message sent 3
complete,node3,1,4,42.477001,message sent 4
complete,node3,1,4,42.480000,message sent 5
complete,node3,1,4,42.483002,message sent 6
complete,node3,1,4,42.485001,message sent 7
complete,node3,1,4,42.487999,message sent 8
complete,node3,1,4,42.491001,message sent 9
complete,node3,1,4,42.493000,message sent 10
complete,node3,1,4,42.495998,message sent 11
complete,node3,1,5,42.499001,message sent 0
complete,node3,1,5,42.500999,message sencomplete,node4,4,5,44.599998,message received 0
complete,node4,4,5,44.604000,message received 1
complete,node4,4,5,44.609001,message received 2
complete,node4,4,5,44.612999,message received 3
complete,node4,4,5,44.617001,message received 4
complete,node4,4,5,44.620998,message received 5
t 1
complete,node3,1,5,42.504002,message sent 2
complete,node3,1,5,42.507000,message sent 3
complete,node3,1,5,42.508999,message sent 4
complete,node3,1,5,42.512001,message sent 5
complete,node3,1,5,42.514000,message sent 6
complete,node3,1,5,42.516998,message sent 7
complete,node3,1,5,42.520000,message sent 8
complete,node3,1,5,42.521999,message sent 9
complete,node3,1,5,42.525002,message sent 10
complete,node3,1,5,42.528000,message sent 11
complete,node3,1,1,42.530998,message received 0
complete,node3,1,1,42.534000,message received 1
complete,node3,1,1,42.535999,message received 2
complete,node3,1,1,42.539001,message received 3
complete,node3,1,1,42.541000,message received 4
complete,node3,1,1,42.542999,message received 5
complete,node3,1,1,42.546001,message received 6
complete,node3,1,1,42.548000,message received 7
complete,node3,1,1,42.549999,message received 8
complete,node3,1,1,42.553001,message received 9
complete,node3,1,1,42.555000,message received 10
complete,node3,1,1,42.557999,message received 11
complete,node4,4,5,44.625999,message received 6
complete,node4,4,5,44.630001,message received 7
complete,node4,4,5,44.633999,message received 8
complete,node3,1,2,42.561001,message received 0
complete,node3,1,2,42.564999,message received 1
complete,node3,1,2,42.570999,message received 2
complete,node3,1,2,42.577000,message received 3
complete,node3,1,2,42.583000,message received 4
complete,node3,1,2,42.589001,message received 5
complete,node3,1,2,42.594002,message received 6
complete,node3,1,2,42.599998,message received 7
complete,node3,1,2,42.605999,message received 8
complete,node3,1,2,42.612000,message received 9
complete,node3,1,2,42.617001,message received 10
complete,node3,1,2,42.623001,message received 11
complete,node3,1,3,42.820999,message received 0
complete,node3,1,3,42.827999,message received 1
complete,node3,1,3,42.833000,message received 2
complete,node3,1,3,42.837002,message received 3
complete,node3,1,3,42.841000,message received 4
complete,node3,1,3,42.845001,message received 5
complete,node3,1,3,42.848999,message received 6
complete,node3,1,3,42.853001,message received 7
complete,node3,1,3,42.858002,message received 8
complete,node3complete,node4,4,5,44.638000,message received 9
complete,node4,4,5,44.641998,message received 10
complete,node4,4,5,44.646000,message received 11
,1,3,42.862000,message received 9
complete,node3,1,3,42.867001,message received 10
complete,node3,1,3,42.870998,message received 11
complete,node4,5,3,44.547001,message sent 1
complete,node4,5,3,44.550999,message sent 2
complete,node4,5,3,44.555000,message sent 3
complete,node4,5,3,44.558998,message sent 4
complete,node4,5,3,44.563000,message sent 5
complete,node4,5,3,44.568001,message sent 6
complete,node4,5,3,44.571999,message sent 7
complete,node4,5,3,44.576000,message sent 8
complete,node4,5,3,44.580002,message sent 9
complete,node4,5,3,44.584999,message sent 10
complete,node4,5,3,44.589001,message sent 11
complete,node4,5,4,44.592999,message sent 0
complete,node4,5,4,44.597000,message sent 1
complete,node4,5,4,44.601002,message sent 2
complete,node4,5,4,44.605000,message sent 3
complete,node4,5,4,44.610001,message sent 4
complete,node4,5,4,44.613998,message sent 5
complete,node4,5,4,44.618000,message sent 6
complete,node4,5,4,44.622002,message sent 7
complete,node4,5,4,44.626999,message sent 8
complete,node4,5,4,44.631001,message sent 9
complete,node4,5,4,44.634998,message sent 10
complete,node4,5,4,44.639000,message sent 11
completecomplete,node3,2,5,42.264000,message received 4
complete,node3,2,5,42.270000,message received 5
complete,node3,2,5,42.275002,message received 6
complete,node3,2,5,42.280998,message received 7
complete,node3,2,5,42.286999,message received 8
complete,node3,2,5,42.292000,message received 9
complete,node3,2,5,42.297001,message received 10
complete,node3,2,5,42.303001,message received 11
complete,node3,2,0,42.320000,message received 0
complete,node3,2,0,42.327000,message received 1
complete,node3,2,0,42.333000,message received 2
complete,node3,2,0,42.339001,message received 3
complete,node3,2,0,42.345001,message received 4
complete,node3,2,0,42.349998,message received 5
complete,node3,2,0,42.355999,message received 6
complete,node3,2,0,42.362000,message received 7
complete,node3,2,0,42.367001,message received 8
complete,node3,2,0,42.373001,message received 9
complete,node3,2,0,42.379002,message received 10
complete,node3,2,0,42.386002,message received 11
complete,node3,2,1,42.393002,message received 0
complete,nod,node4,5,5,44.643002,message sent 0
complete,node4,5,5,44.646999,message sent 1
complete,node4,5,5,44.651001,message sent 2
complete,node4,5,5,44.654999,message sent 3
complete,node4,5,5,44.660000,message sent 4
e3,2,1,42.398998,message received 1
complete,node3,2,1,42.404999,message received 2
complete,node3,2,1,42.410999,message received 3
complete,node3,2,1,42.416000,message received 4
complete,node3,2,1,42.422001,message received 5
complete,node3,2,1,42.428001,message received 6
complete,node3,2,1,42.433998,message received 7
complete,node3,2,1,42.438999,message received 8
complete,node3,2,1,42.445000,message received 9
complete,node3,2,1,42.451000,message received 10
complete,node3,2,1,42.457001,message received 11
complete,node3,2,0,42.463001,message sent 0
complete,node3,2,0,42.469002,message sent 1
complete,node3,2,0,42.474998,message sent 2
complete,node3,2,0,42.480999,message sent 3
complete,node3,2,0,42.486000,message sent 4
complete,node3,2,0,42.492001,message sent 5
complete,node3,2,0,42.497002,message sent 6
complete,node3,2,0,42.502998,message sent 7
complete,node3,2,0,42.508999,message sent 8
complete,node3,2,0,42.514000,message sent 9
complete,node3,2,0,42.520000,message sent 10
complete,node3,2,0,42complete,node4,3,0,44.660000,message received 0
complete,node4,3,0,44.666000,message received 1
complete,node4,3,0,44.672001,message received 2
.525002,message sent 11
complete,node3,2,1,42.530998,message sent 0
complete,node3,2,1,42.536999,message sent 1
complete,node3,2,1,42.542999,message sent 2
complete,node3,2,1,42.549000,message sent 3
complete,node3,2,1,42.555000,message sent 4
complete,node3,2,1,42.560001,message sent 5
complete,node3,2,1,42.566002,message sent 6
complete,node3,2,1,42.571999,message sent 7
complete,node3,2,1,42.577000,message sent 8
complete,node3,2,1,42.583000,message sent 9
complete,node3,2,1,42.589001,message sent 10
complete,node3,2,1,42.595001,message sent 11
complete,node3,2,2,42.601002,message sent 0
complete,node3,2,2,42.605999,message sent 1
complete,node3,2,2,42.612000,message sent 2
complete,node3,2,2,42.617001,message sent 3
complete,node3,2,2,42.623001,message sent 4
complete,node3,2,2,42.627998,message sent 5
complete,node3,2,2,42.633999,message sent 6
complete,node3,2,2,42.639999,message sent 7
complete,node3,2,2,42.646000,message sent 8
complete,node3,2,2,42.651001,message sent 9
complete,node3,2,2,42.657001,mcomplete,node4,3,0,44.676998,message received 3
complete,node4,3,0,44.682999,message received 4
essage sent 10
complete,node3,2,2,42.662998,message sent 11
complete,node3,2,3,42.668999,message sent 0
complete,node3,2,3,42.674999,message sent 1
complete,node3,2,3,42.681000,message sent 2
complete,node3,2,3,42.687000,message sent 3
complete,node3,2,3,42.693001,message sent 4
complete,node3,2,3,42.699001,message sent 5
complete,node3,2,3,42.705002,message sent 6
complete,node3,2,3,42.710999,message sent 7
complete,node3,2,3,42.716999,message sent 8
complete,node3,2,3,42.723000,message sent 9
complete,node3,2,3,42.729000,message sent 10
complete,node3,2,3,42.735001,message sent 11
complete,node3,2,4,42.742001,message sent 0
complete,node3,2,4,42.748001,message sent 1
complete,node3,2,4,42.754002,message sent 2
complete,node3,2,4,42.761002,message sent 3
complete,node3,2,4,42.766998,message sent 4
complete,node3,2,4,42.772999,message sent 5
complete,node3,2,4,42.778999,message sent 6
complete,node3,2,4,42.785000,message sent 7
complete,node3,2,4,42.791000,message sent 8
complete,node3,2,4,42.798000,message scomplete,node4,3,0,44.692001,message received 5
ent 9
complete,node3,2,4,42.804001,message sent 10
complete,node3,2,4,42.810001,message sent 11
complete,node3,2,5,42.814999,message sent 0
complete,node3,2,5,42.820999,message sent 1
complete,node3,2,5,42.827000,message sent 2
complete,node3,2,5,42.833000,message sent 3
complete,node3,2,5,42.839001,message sent 4
complete,node3,2,5,42.844002,message sent 5
complete,node3,2,5,42.849998,message sent 6
complete,node3,2,5,42.855999,message sent 7
complete,node3,2,5,42.862999,message sent 8
complete,node3,2,5,42.868999,message sent 9
complete,node3,2,5,42.875000,message sent 10
complete,node3,2,5,42.881001,message sent 11
complete,node3,2,2,42.886002,message received 0
complete,node3,2,2,42.890999,message received 1
complete,node3,2,2,42.896999,message received 2
complete,node3,2,2,42.902000,message received 3
complete,node3,2,2,42.907001,message received 4
complete,node3,2,2,42.911999,message received 5
complete,node3,2,2,42.917000,message received 6
complete,node3,2,2,42.922001,message received 7
complete,node3complete,node4,3,0,44.696999,message received 6
complete,node4,3,0,44.702000,message received 7
complete,node4,3,0,44.706001,message received 8
,2,2,42.926998,message received 8
complete,node3,2,2,42.931999,message received 9
complete,node3,2,2,42.937000,message received 10
complete,node3,2,2,42.943001,message received 11
complete,node3,2,3,42.951000,message received 0
complete,node3,2,3,42.957001,message received 1
complete,node3,2,3,42.962002,message received 2
complete,node3,2,3,42.967999,message received 3
complete,node3,2,3,42.973000,message received 4
complete,node3,2,3,42.979000,message received 5
complete,node3,2,3,42.984001,message received 6
complete,node3,2,3,42.988998,message received 7
complete,node3,2,3,42.993999,message received 8
complete,node4,3,0,44.712002,message received 9
complete,node4,3,0,44.716999,message received 10
complete,node3,2,3,43.000000,message received 9
complete,node3,2,3,43.005001,message received 10
complete,node4,3,0,44.723000,message received 11
complete,node4,3,1,44.727001,message received 0
complete,node4,3,1,44.730999,message received 1
complete,node3,2,3,43.009998,message received 11
complete,node4,3,1,44.735001,message received 2
complete,node4,3,1,44.738998,message received 3
complete,node4,3,1,44.743000,message received 4
complete,node3,0,4,43.016998,message received 0
complete,node4,3,1,44.747002,message received 5
complete,node4,3,1,44.750999,message received 6
complete,node4,3,1,44.755001,message received 7
complete,node3,0,4,43.028999,message received 1
complete,node3,0,4,43.035000,message received 2
complete,node4,3,1,44.757999,message received 8
complete,node4,3,1,44.762001,message received 9
complete,node4,3,1,44.765999,message received 10
complete,node3,0,4,43.040001,message received 3
complete,node3,0,4,43.044998,message received 4
complete,node4,3,1,44.770000,message received 11
complete,node3,0,4,43.051998,message received 5
complete,node3,0,4,43.057999,message received 6
complete,node4,4,0,44.736000,message received 0
complete,node4,4,0,44.742001,message received 1
complete,node4,4,0,44.748001,message received 2
complete,node4,4,0,44.754002,message received 3
complete,node4,4,0,44.759998,message received 4
complete,node4,4,0,44.764999,message received 5
complete,node4,4,0,44.771000,message received 6
complete,node4,4,0,44.776001,message received 7
complete,node4,4,0,44.782001,message received 8
complete,node4,4,0,44.786999,message received 9
complete,node4,4,0,44.792999,message received 10
complete,node3,1,4,43.091000,message received 0
complete,node3,1,4,43.095001,message received 1
complete,node3,1,4,43.097000,message received 2
complete,node3,1,4,43.099998,message received 3
complete,node3,1,4,43.103001,message received 4
complete,node4,4,0,44.799000,message received 11
complete,node4,4,1,44.801998,message received 0
complete,node4,4,1,44.804001,message received 1
complete,node4,4,1,44.806999,message received 2
complete,node3,0,4,43.063000,message received 7
complete,node3,0,4,43.068001,message received 8
complete,node4,4,1,44.808998,message received 3
complete,node4,4,1,44.812000,message received 4
complete,node4,4,1,44.813999,message received 5
complete,node4,4,1,44.816002,message received 6
complete,node4,4,1,44.818001,message received 7
complete,node3,0,4,43.073002,message received 9
complete,node3,0,4,43.077999,message received 10
complete,node4,4,1,44.820999,message received 8
complete,node4,4,1,44.823002,message received 9
complete,node4,4,1,44.825001,message received 10
complete,node4,4,1,44.827999,message received 11
complete,node3,0,4,43.084000,message received 11
complete,node4,5,5,44.664001,message sent 5
complete,node4,5,5,44.667999,message sent 6
complete,node4,5,5,44.672001,message sent 7
complete,node4,5,5,44.675999,message sent 8
complete,node4,5,5,44.680000,message sent 9
complete,node4,5,5,44.683998,message sent 10
complete,node4,5,5,44.688000,message sent 11
complete,node4,5,5,44.692001,message received 0
complete,node4,5,5,44.695999,message received 1
complete,node4,5,5,44.700001,message received 2
complete,node4,5,5,44.703999,message received 3
complete,node4,5,5,44.708000,message received 4
complete,node4,5,5,44.712002,message received 5
complete,node4,5,5,44.716000,message received 6
complete,node4,5,5,44.720001,message received 7
complete,node4,5,5,44.723999,message received 8
complete,node4,5,5,44.728001,message received 9
complete,node4,5,5,44.731998,message received 10
complete,node4,5,5,44.736000,message received 11
complete,node4,5,0,44.799000,message received 0
complete,node4,5,0,44.804001,message received 1
complete,node4,5,0,44.810001,message reccomplete,node3,1,4,43.105000,message received 5
complete,node3,1,4,43.109001,message received 6
complete,node3,1,4,43.111000,message received 7
complete,node3,1,4,43.113998,message received 8
complete,node3,1,4,43.117001,message received 9
complete,node3,1,4,43.118999,message received 10
complete,node3,1,4,43.122002,message received 11
eived 2
complete,node4,5,0,44.814999,message received 3
complete,node4,5,0,44.820999,message received 4
complete,node4,5,0,44.827000,message received 5
complete,node4,5,0,44.833000,message received 6
complete,node4,5,0,44.838001,message received 7
complete,node4,5,0,44.844002,message received 8
complete,node3,2,4,43.095001,message received 0
complete,node3,2,4,43.103001,message received 1
complete,node3,2,4,43.108002,message received 2
complete,node3,2,4,43.112999,message received 3
complete,node3,2,4,43.120998,message received 4
complete,node3,2,4,43.125999,message received 5
complete,node4,5,0,44.849998,message received 9
complete,node4,5,0,44.855000,message received 10
complete,node3,2,4,43.131001,message received 6
complete,node3,2,4,43.136002,message received 7
complete,node4,5,0,44.861000,message received 11
complete,node4,5,1,44.866001,message received 0
complete,node3,2,4,43.140999,message received 8
complete,node3,2,4,43.146000,message received 9
complete,node4,5,1,44.872002,message received 1
complete,node4,5,1,44.891998,message received 2
complete,node4,5,1,44.896000,message received 3
complete,node3,2,4,43.151001,message received 10
complete,node3,2,4,43.157001,message received 11
complete,node4,5,1,44.901001,message received 4
complete,node4,5,1,44.904999,message received 5
complete,node3,0,5,43.242001,message received 0
complete,node4,5,1,44.910000,message received 6
complete,node4,5,1,44.914001,message received 7
complete,node3,0,5,43.249001,message received 1
complete,node3,0,5,43.255001,message received 2
complete,node4,5,1,44.917999,message received 8
complete,node4,5,1,44.923000,message received 9
complete,node4,5,1,44.926998,message received 10
complete,node3,0,5,43.259998,message received 3
complete,node3,0,5,43.265999,message received 4
complete,node4,5,1,44.931000,message received 11
complete,node3,0,5,43.271000,message received 5
complete,node4,3,2,44.941002,message received 0
complete,node4,3,2,44.946999,message received 1
complete,node3,0,5,43.278000,message received 6
complete,node3,0,5,43.283001,message received 7
complete,node4,3,2,44.952999,message received 2
complete,node4,3,2,44.958000,message received 3
complete,node3,0,5,43.287998,message received 8
complete,node3,0,5,43.294998,message received 9
complete,node4,3,2,44.965000,message received 4
complete,node4,3,2,44.970001,message received 5
complete,node3,1,5,43.334000,message received 0
complete,node3,1,5,43.338001,message received 1
complete,node3,1,5,43.341999,message received 2
complete,node4,3,2,44.976002,message received 6
complete,node4,3,2,44.981998,message received 7
complete,node3,0,5,43.299999,message received 10
complete,node3,0,5,43.305000,message received 11
complete,node4,3,2,44.987999,message received 8
complete,node3,1,5,43.346001,message received 3
complete,node3,1,5,43.351002,message received 4
complete,node4,3,2,44.997002,message received 9
complete,node3,0,0,43.311001,message sent 0
complete,node3,0,0,43.317001,message sent 1
complete,node3,0,0,43.321999,message sent 2
complete,node4,3,2,45.001999,message received 10
complete,node4,3,2,45.007000,message received 11
complete,node3,1,5,43.358002,message received 5
complete,node3,1,5,43.362000,message received 6
complete,node3,1,5,43.363998,message received 7
complete,node4,3,0,45.012001,message sent 0
complete,node4,3,0,45.016998,message sent 1
complete,node3,0,0,43.327000,message sent 3
complete,node3,0,0,43.332001,message sent 4
complete,node3,0,0,43.338001,message sent 5
complete,node4,4,2,45.018002,message received 0
complete,node4,4,2,45.023998,message received 1
complete,node4,4,2,45.030998,message received 2
complete,node3,1,5,43.368000,message received 8
complete,node3,1,5,43.372002,message received 9
complete,node3,1,5,43.376999,message received 10
complete,node3,1,5,43.381001,message received 11
complete,node4,3,0,45.021999,message sent 2
complete,node4,3,0,45.026001,message sent 3
complete,node4,3,0,45.030998,message sent 4
complete,node3,0,0,43.342999,message sent 6
complete,node3,0,0,43.348000,message sent 7
complete,node3,0,0,43.354000,message sent 8
complete,node4,3,0,45.035000,message sent 5
complete,node4,3,0,45.040001,message sent 6
complete,node4,3,0,45.043999,message sent 7
complete,node3,2,5,43.358002,message received 0
complete,node3,2,5,43.363998,message received 1
complete,node4,3,0,45.049000,message sent 8
complete,node4,3,0,45.053001,message sent 9
complete,node4,3,0,45.057999,message sent 10
complete,node3,0,0,43.359001,message sent 9
complete,node3,0,0,43.363998,message sent 10
complete,node4,3,0,45.062000,message sent 11
complete,node4,3,1,45.067001,message sent 0
complete,node3,2,5,43.370998,message received 2
complete,node3,2,5,43.376999,message received 3
complete,node4,3,1,45.071999,message sent 1
complete,node4,3,1,45.076000,message sent 2
complete,node3,0,0,43.369999,message sent 11
complete,node3,0,1,43.375999,message sent 0
complete,node4,3,1,45.081001,message sent 3
complete,node4,3,1,45.084999,message sent 4
complete,node4,3,1,45.089001,message sent 5
complete,node3,1,0,43.417000,message received 0
complete,node3,1,0,43.422001,message received 1
complete,node4,3,1,45.094002,message sent 6
complete,node4,3,1,45.098999,message sent 7
complete,node3,2,5,43.382999,message received 4
complete,node3,2,5,43.388000,message received 5
complete,node3,2,5,43.394001,message received 6
complete,node4,3,1,45.103001,message sent 8
complete,node4,3,1,45.108002,message sent 9
complete,node4,3,1,45.112000,message sent 10
complete,node3,0,1,43.382000,message sent 1
complete,node3,0,1,43.387001,message sent 2
complete,node3,0,1,43.393002,message sent 3
complete,node4,3,1,45.117001,message sent 11
complete,node4,3,2,45.122002,message sent 0
complete,node3,1,0,43.428001,message received 2
complete,node3,1,0,43.432999,message received 3
complete,node4,3,2,45.125999,message sent 1
complete,node4,3,2,45.131001,message sent 2
complete,node3,2,5,43.400002,message received 7
complete,node3,2,5,43.404999,message received 8
complete,node3,2,5,43.410999,message received 9
complete,node4,3,2,45.134998,message sent 3
complete,node4,3,2,45.139999,message sent 4
complete,node4,3,2,45.144001,message sent 5
complete,node3,0,1,43.397999,message sent 4
complete,node3,0,1,43.403999,message sent 5
complete,node4,3,2,45.148998,message sent 6
complete,node4,3,2,45.153999,message sent 7
complete,node3,1,0,43.438999,message received 4
complete,node3,1,0,43.444000,message received 5
complete,node3,1,0,43.450001,message received 6
complete,node4,3,2,45.158001,message sent 8
complete,node4,3,2,45.162998,message sent 9
complete,node3,0,1,43.409000,message sent 6
complete,node3,0,1,43.415001,message sent 7
complete,node3,0,1,43.419998,message sent 8
complete,node4,3,2,45.167999,message sent 10
complete,node4,3,2,45.172001,message sent 11
complete,node3,0,1,43.425999,message sent 9
complete,node3,0,1,43.431000,message sent 10
complete,node4,3,3,45.176998,message sent 0
complete,node4,3,3,45.198002,message sent 1
complete,node3,0,1,43.437000,message sent 11
complete,node3,0,2,43.442001,message sent 0
complete,node4,3,3,45.202000,message sent 2
complete,node4,3,3,45.206001,message sent 3
complete,node4,3,3,45.209999,message sent 4
complete,node3,0,2,43.446999,message sent 1
complete,node3,0,2,43.452999,message sent 2
complete,node3,0,2,43.458000,message sent 3
complete,node4,3,3,45.214001,message sent 5
complete,node4,3,3,45.217999,message sent 6
complete,node3,0,2,43.464001,message sent 4
complete,node3,0,2,43.469002,message sent 5
complete,node4,3,3,45.222000,message sent 7
complete,node4,3,3,45.226002,message sent 8
complete,node3,0,2,43.474998,message sent 6
complete,node3,0,2,43.480000,message sent 7
complete,node4,3,3,45.230000,message sent 9
complete,node4,3,3,45.234001,message sent 10
complete,node4,3,3,45.237999,message sent 11
complete,node3,0,2,43.486000,message sent 8
complete,node3,0,2,43.491001,message sent 9
complete,node4,3,4,45.243000,message sent 0
complete,node4,3,4,45.247002,message sent 1
complete,node3,0,2,43.495998,message sent 10
complete,node3,0,2,43.501999,message sent 11
complete,node3,0,3,43.507999,message sent 0
complete,node4,3,4,45.250999,message sent 2
complete,node4,3,4,45.255001,message sent 3
complete,node3,0,3,43.514999,message sent 1
complete,node3,0,3,43.521000,message sent 2
complete,node4,3,4,45.259998,message sent 4
complete,node4,3,4,45.264000,message sent 5
complete,node4,3,4,45.268002,message sent 6
complete,node3,0,3,43.526001,message sent 3
complete,node3,0,3,43.532001,message sent 4
complete,node4,3,4,45.271999,message sent 7
complete,node4,3,4,45.277000,message sent 8
complete,node4,3,4,45.280998,message sent 9
complete,node3,0,3,43.537998,message sent 5
complete,node3,0,3,43.543999,message sent 6
complete,node4,3,4,45.285000,message sent 10
complete,node4,3,4,45.289001,message sent 11
complete,node4,3,5,45.292999,message sent 0
complete,node3,0,3,43.549999,message sent 7
complete,node3,0,3,43.556000,message sent 8
complete,node4,3,5,45.297001,message sent 1
complete,node4,3,5,45.300999,message sent 2
complete,node4,3,5,45.306000,message sent 3
complete,node4,3,5,45.308998,message sent 4
complete,node3,0,3,43.561001,message sent 9
complete,node3,0,3,43.567001,message sent 10
complete,node4,3,5,45.313000,message sent 5
complete,node4,3,5,45.318001,message sent 6
complete,node4,3,5,45.321999,message sent 7
complete,node3,0,3,43.573002,message sent 11
complete,node3,0,4,43.578999,message sent 0
complete,node4,3,5,45.326000,message sent 8
complete,node4,3,5,45.330002,message sent 9
complete,node4,3,5,45.334000,message sent 10
complete,node3,0,4,43.584000,message sent 1
complete,node3,0,4,43.590000,message sent 2
complete,node4,3,5,45.338001,message sent 11
complete,node4,3,3,45.341999,message received 0
complete,node4,3,3,45.346001,message received 1
complete,node3,0,4,43.596001,message sent 3
complete,node3,0,4,43.602001,message sent 4
complete,node3,0,4,43.606998,message sent 5
complete,node4,3,3,45.349998,message received 2
complete,node4,3,3,45.354000,message received 3
complete,node4,3,3,45.358002,message received 4
complete,node3,0,4,43.612999,message sent 6
complete,node3,0,4,43.618999,message sent 7
complete,node4,3,3,45.365002,message received 5
complete,node4,3,3,45.369999,message received 6
complete,node3,0,4,43.625000,message sent 8
complete,node3,0,4,43.630001,message sent 9
complete,node4,3,3,45.374001,message received 7
complete,node4,3,3,45.377998,message received 8
complete,node4,3,3,45.382000,message received 9
complete,node3,0,4,43.636002,message sent 10
complete,node3,0,4,43.640999,message sent 11
complete,node4,3,3,45.386002,message received 10
complete,node4,3,3,45.389999,message received 11
complete,node3,0,5,43.646999,message sent 0
complete,node3,0,5,43.653000,message sent 1
complete,node4,3,4,45.394001,message received 0
complete,node4,3,4,45.398998,message received 1
complete,node4,3,4,45.403000,message received 2
complete,node4,3,4,45.407001,message received 3
complete,node3,0,5,43.659000,message sent 2
complete,node3,0,5,43.664001,message sent 3
complete,node4,3,4,45.410999,message received 4
complete,node4,3,4,45.415001,message received 5
complete,node4,3,4,45.418999,message received 6
complete,node3,0,5,43.669998,message sent 4
complete,node3,0,5,43.675999,message sent 5
complete,node4,3,4,45.423000,message received 7
complete,node4,3,4,45.426998,message received 8
complete,node4,3,4,45.431000,message received 9
complete,node3,0,5,43.681000,message sent 6
complete,node3,0,5,43.687000,message sent 7
complete,node4,3,4,45.435001,message received 10
complete,node4,3,4,45.438999,message received 11
complete,node3,0,5,43.693001,message sent 8
